geoshape_city_id,名称,郡,出典
10D0040058,藤井村,甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0040059,道平村,甘楽郡,寛文郷帳 (1668)
10D0040060,奈良原村,甘楽郡,寛文郷帳 (1668)
10D0040061,奈良山村,甘楽郡,寛文郷帳 (1668)
10D0040062,二日町村/二日町,甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0040063,日影雨沢村,甘楽郡,寛文郷帳 (1668)
10D0040064,日影小沢村,甘楽郡,寛文郷帳 (1668)
10D0040065,日影砥沢村,甘楽郡,寛文郷帳 (1668)
10D0040066,日向雨沢村,甘楽郡,寛文郷帳 (1668)
10D0040067,日向小沢村,甘楽郡,寛文郷帳 (1668)
10D0040068,日向砥沢村,甘楽郡,寛文郷帳 (1668)
10D0040069,入山村,甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0040070,馬居沢村,甘楽郡,寛文郷帳 (1668)
10D0040071,白井村,甘楽郡,寛文郷帳 (1668)
10D0040072,白石村,甘楽郡,寛文郷帳 (1668)
10D0040073,八蔵村,甘楽郡,寛文郷帳 (1668)
10D0040074,尾井土村,甘楽郡,寛文郷帳 (1668)
10D0040075,桧平村,甘楽郡,寛文郷帳 (1668)
10D0040076,浜平村,甘楽郡,寛文郷帳 (1668)
10D0040077,法久村,甘楽郡,寛文郷帳 (1668)
10D0040078,北野村,甘楽郡,寛文郷帳 (1668)
10D0040079,矢川村,甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0040080,搦森村,甘楽郡,寛文郷帳 (1668)
10D0040081,簗瀬村,甘楽郡,寛文郷帳 (1668)
10D0040082,塩沢村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040083,乙父村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040084,乙母村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040085,魚尾村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040086,黒田村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040087,坂原村/阪原村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040088,勝山村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040089,小平村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040090,譲原村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040091,新羽村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040092,森戸村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040093,神原村/神ヶ原村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040094,生利村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040095,川和村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040096,船子村/舟子村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040097,相原村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040098,楢原村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040099,柏木村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040100,尾附村/尾付村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040101,平原村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040102,保美濃山村/保美野山村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040103,麻生村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040104,万場村,甘楽郡/南甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040105,野栗沢村,甘楽郡/南甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040106,宇田村/宇多村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040107,羽沢村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040108,岡本村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040109,下高田村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040110,下小坂村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040111,下丹生村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040112,河井村/川井村/川合村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040113,蚊沼村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040114,岳村/嶽村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040115,岩戸村/磐戸村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040116,岩崎村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040117,岩染村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040118,吉崎村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040119,宮崎村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040120,宮室村/宮諸村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040121,金井村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040122,熊倉村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040123,栗山村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040124,君川村/君河村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040125,原村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040126,古立村/古舘村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040127,後箇村/後ヶ村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0040128,後賀村/後ヶ村/後加村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040129,行沢村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040130,轟村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040131,国峰村/国嶺村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040132,黒川村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040133,坂口村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040134,七日市村/七日市町,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040135,諸戸村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040136,小桑原村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040137,小沢村,甘楽郡/北甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040138,上小坂村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040139,上小林村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040140,上丹生村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040141,上野村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040142,神成村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040143,菅原村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040144,星田村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040145,星尾村/星保村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040146,千原村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040147,善慶寺村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040148,曾木村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040149,相野田村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040150,造石村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040151,大牛村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040152,大桑原村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040153,大仁田村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040154,大島村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040155,大日向村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040156,中小坂村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040157,中沢村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040158,中里村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040159,庭谷村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040160,天引村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040161,田篠村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040162,田島村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040163,砥沢村,甘楽郡/北甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040164,藤木村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040165,内匠村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040166,南蛇井村/南虵井村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040167,白岩村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040168,白山村,甘楽郡/北甘楽郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040169,白倉村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040170,八木連村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040171,桧沢村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040172,風口村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040173,別保村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040174,野上村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040175,六車村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0040176,蕨村,甘楽郡/北甘楽郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050001,阿内宿村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050002,阿内村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050003,横堀新田村,群馬郡,寛文郷帳 (1668)
10D0050004,下公田村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050005,下高浜村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050006,下尻高村,群馬郡,寛文郷帳 (1668)
10D0050007,下村,群馬郡,寛文郷帳 (1668)
10D0050008,公田村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050009,今宿村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050010,佐鳥村,群馬郡,寛文郷帳 (1668)
10D0050011,寺家村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050012,小川原分村/小河原分村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050013,上高浜村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050014,上尻高村,群馬郡,寛文郷帳 (1668)
10D0050015,上青梨村,群馬郡,元禄郷帳 (1696)
10D0050016,生原村新田,群馬郡,元禄郷帳 (1696)
10D0050017,青梨村,群馬郡,元禄郷帳 (1696)
10D0050018,石倉分村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050019,善光寺村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050020,大屋敷村/大屋鋪村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050021,滝新田村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050022,中泉新田,群馬郡,元禄郷帳 (1696)
10D0050023,疋間村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050024,福島新田,群馬郡,元禄郷帳 (1696)
10D0050025,牧村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696)
10D0050026,茂右衛門分村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050027,野馬塚村,群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050028,龍門村,群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834)
10D0050029,阿久津村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050030,井出村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050031,井野村/猪野村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050032,稲荷新田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050033,稲荷台村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050034,引間村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050035,宇貫村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050036,横堀村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050037,下佐野村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050038,下斎田村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050039,下室田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050040,下柴村/下芝村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050041,下小鳥村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050042,下小塙村/下小鼻村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050043,下新田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050044,下大類村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050045,下滝村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050046,下中居村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050047,下之城村/下ノ城村/下城村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050048,下並榎村/下并榎村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050049,下野田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050050,下和田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050051,我峰村/吾嶺村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050052,貝沢村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050053,楽間村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050054,岩押村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050055,菊地村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050056,宮沢村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050057,京目村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050058,金井村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050059,金敷平村/金鋪平村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050060,栗崎村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050061,権田村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050062,古市村,群馬郡/西群馬郡,寛文郷帳 (1668) / 元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
10D0050063,後家村,群馬郡/西群馬郡,元禄郷帳 (1696) / 天保郷帳 (1834) / 明治19年便覧 (1886)
